POA_CODE_2021,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
POA6017,21,111,556,376,165,99,38,5,3,1369,0,0,5,0,5,0,0,0,0,8,0,6,22,13,3,6,5,0,0,51,0,5,9,8,6,0,0,0,0,32,0,0,3,8,3,0,0,0,0,14,0,6,21,5,3,4,0,0,0,46,0,0,9,0,7,0,0,0,0,11,7,30,51,23,4,12,0,0,0,121,7,17,66,18,8,4,0,0,0,113,0,5,3,0,9,3,0,0,0,17,0,0,5,0,0,0,0,0,0,10,0,6,5,5,7,0,0,0,0,25,0,3,3,3,0,0,4,0,0,15,0,3,48,27,8,5,0,0,0,93,0,0,46,23,8,7,0,0,0,90,0,4,29,18,15,6,4,0,0,78,0,13,46,35,17,18,6,0,0,131,0,27,153,81,36,23,6,0,0,330,0,8,15,3,0,0,0,0,0,32,0,11,21,11,6,7,0,0,0,63
POA6018,524,834,2377,2748,2327,1604,480,85,0,10988,0,0,8,5,4,8,4,0,0,27,0,27,152,164,78,34,4,0,0,462,17,14,29,50,55,20,14,0,0,203,0,0,24,24,24,4,0,0,0,74,5,18,98,109,81,37,9,0,0,349,9,10,44,42,52,31,12,0,0,189,207,188,163,130,118,112,34,5,0,954,220,160,117,89,63,30,12,0,0,687,0,16,47,47,35,19,7,0,0,177,4,10,36,31,18,9,0,0,0,109,6,17,86,131,93,52,10,4,0,388,4,10,45,43,41,26,16,6,0,186,11,54,294,328,227,112,27,9,0,1057,9,18,68,81,54,46,21,5,0,308,0,28,131,181,176,118,18,0,0,658,29,96,310,377,481,356,74,8,0,1724,27,202,670,604,554,376,103,4,0,2549,32,35,51,45,33,17,8,0,0,217,22,36,96,82,79,45,9,3,0,380
POA6019,283,492,1855,1728,1323,934,269,55,3,6942,0,0,5,4,5,5,3,0,0,27,0,15,170,111,64,23,0,0,0,386,8,4,39,25,24,17,6,0,0,124,0,0,16,15,13,4,0,0,0,45,0,7,76,64,35,26,13,0,0,221,5,7,23,19,30,22,7,0,0,108,95,84,101,78,73,73,28,0,0,536,106,95,154,74,22,18,3,3,0,476,0,3,34,19,19,12,3,0,0,97,0,3,26,15,8,6,3,0,0,61,0,9,60,59,53,24,10,0,0,215,0,8,46,33,37,22,8,4,0,164,3,48,209,174,129,68,18,0,0,651,8,14,78,56,45,20,14,0,0,230,3,20,103,128,93,54,8,0,0,410,21,46,242,231,236,194,41,0,0,1009,18,106,507,349,314,250,56,12,0,1602,15,23,46,29,24,12,7,0,0,151,7,27,115,61,56,31,8,3,0,310
POA6020,372,477,674,1206,1408,1085,473,66,0,5765,0,0,3,0,7,3,0,4,0,23,0,6,32,66,40,18,6,0,0,170,10,10,12,16,29,25,9,0,0,108,0,0,12,13,9,6,0,0,0,35,0,13,22,69,55,41,17,0,0,214,0,4,5,19,25,26,7,0,0,94,99,95,40,64,74,82,32,0,0,478,141,63,21,35,18,15,9,0,0,297,0,7,13,15,15,12,8,0,0,79,5,3,8,7,7,13,4,0,0,44,0,3,32,50,63,42,14,0,0,199,0,5,12,29,29,25,16,0,0,116,3,33,81,150,121,69,31,7,0,496,0,7,10,29,27,22,16,0,0,121,0,17,37,76,105,69,16,0,0,319,24,45,87,192,321,258,59,3,0,993,21,76,182,265,258,277,84,3,0,1157,16,22,11,23,25,16,3,0,0,120,17,26,38,53,36,34,18,0,0,216
POA6021,219,432,1216,1326,1115,860,274,52,0,5490,0,5,5,4,4,4,0,0,0,17,0,7,39,50,25,13,0,0,0,133,10,5,27,26,25,26,13,0,0,132,0,0,8,16,9,3,5,0,0,49,5,16,53,50,38,34,4,0,0,205,0,6,10,30,25,7,3,0,0,89,124,107,114,89,98,92,30,0,0,650,65,53,73,55,42,29,11,0,0,331,0,5,14,26,21,12,6,0,0,81,0,0,11,7,4,3,0,0,0,34,3,3,40,62,56,18,0,0,0,184,0,8,22,20,21,9,3,0,0,86,5,30,130,145,86,44,16,0,0,459,3,13,50,55,34,32,12,0,0,199,8,10,72,76,76,48,7,0,0,295,13,41,131,134,182,124,37,0,0,658,14,98,301,277,248,177,69,0,0,1183,11,12,22,11,21,10,0,0,0,75,20,21,63,49,34,33,10,0,0,233
POA6022,58,99,284,340,278,187,79,10,0,1334,0,0,0,0,0,0,0,0,0,5,0,3,7,15,7,4,0,0,0,37,0,0,4,9,11,0,3,0,0,30,0,0,7,6,0,0,0,0,0,7,0,4,12,14,8,7,0,0,0,39,0,0,9,4,6,4,0,0,0,26,23,21,23,14,20,14,5,0,0,124,22,17,19,9,9,3,0,0,0,73,0,4,6,10,4,8,3,0,0,32,0,0,0,3,5,0,0,0,0,12,0,0,3,12,10,4,0,0,0,26,0,3,3,6,0,6,4,0,0,15,0,0,33,20,22,11,4,0,0,89,0,4,13,10,3,4,3,0,0,34,0,5,14,30,21,20,0,0,0,90,5,5,37,48,51,38,15,5,0,199,5,17,76,64,57,45,17,3,0,293,3,0,3,8,5,3,0,0,0,26,0,3,17,25,15,10,3,0,0,68
POA6023,270,272,488,969,1041,658,268,42,0,4002,0,6,0,3,6,4,4,0,0,17,0,3,21,36,32,17,0,0,0,106,5,5,6,22,21,15,6,0,0,73,0,0,10,16,4,0,3,0,0,29,0,7,25,36,28,16,0,0,0,111,0,0,14,17,7,10,5,0,0,44,81,60,38,46,62,47,19,6,0,356,116,41,17,14,15,8,3,0,0,213,0,0,5,10,8,5,5,0,0,37,0,9,8,12,5,0,0,0,0,39,0,7,18,47,35,29,9,0,0,141,0,0,10,19,19,19,6,0,0,78,5,20,51,138,94,39,14,0,0,355,3,7,13,21,16,12,5,3,0,89,0,12,23,76,73,42,11,0,0,239,15,20,79,185,229,159,53,0,0,747,14,56,113,205,256,173,48,4,0,866,18,8,13,8,15,12,7,0,0,76,6,16,18,33,42,19,7,0,0,131
POA6024,204,255,647,889,769,521,209,28,3,3531,0,0,7,0,0,0,0,0,0,7,0,5,18,35,14,9,3,0,0,87,10,3,6,19,19,13,3,0,0,87,0,3,7,4,7,3,0,0,0,23,5,7,31,31,29,15,8,0,0,115,0,9,6,6,4,11,3,0,0,43,54,44,33,40,52,36,19,3,0,283,89,40,25,17,14,14,5,0,0,208,0,6,13,15,23,9,5,0,0,70,4,5,0,5,0,3,7,0,0,24,0,3,24,38,23,14,8,0,0,101,0,4,13,14,13,7,0,0,0,56,0,14,50,79,39,36,11,0,0,239,4,11,25,32,21,19,4,0,0,118,0,3,46,65,67,38,3,0,0,228,9,21,101,150,155,91,40,0,0,565,19,41,179,177,203,153,42,0,0,796,6,10,12,9,12,0,0,0,0,49,8,21,35,38,35,17,13,3,0,166
POA6025,456,685,1553,1904,1829,1452,482,47,3,8403,0,0,10,0,7,5,0,0,0,20,0,14,65,63,48,27,10,0,0,228,9,12,19,38,54,43,13,4,0,185,0,0,16,16,6,5,5,0,0,52,4,14,80,80,60,48,10,0,0,305,3,9,21,30,26,20,5,0,0,110,150,113,119,95,115,121,38,7,0,752,207,86,66,61,38,44,11,0,0,512,3,6,26,21,25,15,5,0,0,108,6,11,11,14,9,8,0,0,0,58,8,14,45,97,74,52,21,0,0,307,0,11,22,30,15,32,13,0,0,134,3,46,117,168,129,84,23,0,0,579,6,7,48,65,63,40,24,0,0,248,0,15,94,147,115,102,18,0,0,491,25,61,246,307,390,295,65,0,0,1393,27,122,360,389,391,400,93,5,0,1800,22,25,35,37,21,17,7,0,0,162,13,43,80,75,66,45,12,0,0,334
POA6026,377,524,774,1296,1280,1245,423,27,7,5963,0,4,0,0,4,0,3,0,0,18,6,12,27,42,32,13,0,0,0,129,19,15,16,28,38,35,6,0,0,162,0,0,6,18,14,3,0,0,0,43,3,10,36,50,50,47,5,0,0,199,0,7,9,21,19,23,3,0,0,75,140,90,59,65,91,109,29,0,0,585,143,61,24,26,29,35,6,0,0,326,0,3,16,16,27,26,5,0,0,84,4,6,3,12,10,9,0,0,0,46,4,13,36,68,63,42,6,0,0,231,0,7,11,15,23,26,0,0,0,87,6,27,55,131,107,69,15,3,0,411,3,12,17,25,40,34,6,0,0,135,5,16,41,109,98,86,22,0,0,377,15,35,115,254,297,286,54,3,0,1051,18,114,203,300,317,320,73,9,0,1360,27,20,17,19,17,16,5,0,0,110,19,17,34,41,47,38,16,0,0,210
POA6027,649,1127,2174,2501,2438,2166,631,40,6,11737,0,7,12,10,10,18,4,0,0,57,0,15,73,84,48,41,3,0,0,262,24,19,35,53,58,58,7,0,0,255,0,7,12,16,24,8,3,0,0,68,7,24,86,113,89,75,18,0,0,414,0,7,30,22,33,37,6,0,0,144,196,206,190,151,189,199,27,3,0,1162,311,158,79,74,61,50,7,0,0,736,6,9,31,33,25,31,12,0,0,142,6,10,19,8,16,11,0,0,0,78,0,23,75,89,91,59,11,0,0,352,4,22,46,43,50,35,14,0,0,205,5,57,141,193,145,106,33,0,0,679,9,24,81,93,89,57,27,3,0,392,4,20,114,152,165,147,28,0,0,631,26,96,262,416,499,420,59,6,0,1783,44,207,497,478,575,569,170,10,0,2544,24,27,31,43,35,22,4,0,0,186,18,47,124,128,105,74,19,0,0,511
POA6028,466,656,932,1175,1848,1510,299,21,0,6904,3,5,3,0,9,0,4,0,0,23,0,8,36,39,36,16,0,0,0,141,24,12,14,33,32,35,0,0,0,156,0,0,14,10,18,0,0,0,0,51,3,15,38,68,78,54,3,0,0,259,3,4,11,24,34,19,3,0,0,100,155,150,85,78,139,136,23,0,0,759,180,80,43,27,33,30,7,0,0,391,0,4,11,16,27,19,7,0,0,84,15,3,6,7,7,3,0,0,0,42,0,18,39,62,80,44,3,0,0,251,0,8,16,23,37,22,0,0,0,94,9,39,70,110,122,68,14,0,0,436,5,13,27,40,62,35,3,0,0,182,0,19,60,81,125,81,9,0,0,374,27,53,122,208,360,221,20,0,0,1007,32,151,188,263,444,365,33,0,0,1477,17,21,17,12,32,12,4,0,0,107,20,38,51,61,63,47,6,0,0,277
POA6029,65,64,86,144,190,141,58,14,0,760,0,0,0,0,0,0,0,0,0,3,0,0,6,10,4,4,0,0,0,26,0,5,0,0,6,0,0,0,0,11,0,0,0,0,4,0,0,0,0,8,0,0,9,7,4,6,0,0,0,25,0,0,0,3,3,0,0,0,0,10,14,20,5,8,14,10,3,0,0,66,26,7,3,0,0,0,0,0,0,46,0,0,0,4,0,0,0,0,0,3,0,5,0,0,0,5,0,0,0,13,0,3,0,3,4,6,0,0,0,21,0,0,0,7,3,0,4,0,0,15,0,6,13,16,23,15,4,0,0,82,0,0,0,0,3,4,4,0,0,15,0,0,5,10,5,11,0,0,0,33,4,14,10,12,33,29,14,0,0,121,6,9,28,29,48,21,12,0,0,150,4,0,0,6,3,0,0,0,0,15,3,0,3,10,11,3,0,0,0,22
POA6030,677,1031,2061,2154,2392,1736,383,43,0,10480,5,6,25,22,16,12,0,0,0,85,0,18,62,59,56,30,8,0,0,225,13,18,39,50,53,47,3,0,0,221,0,14,13,24,18,13,0,0,0,77,5,19,72,70,93,61,15,0,0,332,6,9,25,29,32,30,3,0,0,134,206,199,206,185,250,151,25,3,0,1224,294,164,127,83,69,55,7,0,0,792,3,15,33,30,44,26,7,0,0,161,0,4,14,14,10,9,0,0,0,51,5,23,55,67,88,51,8,0,0,292,0,14,29,24,49,29,3,0,0,151,0,50,119,135,131,73,12,0,0,526,11,37,95,94,106,71,10,0,0,430,5,36,93,98,142,99,22,0,0,496,25,78,232,321,392,214,34,4,0,1296,47,205,467,501,634,451,83,3,0,2396,31,29,25,35,36,20,3,0,0,178,35,64,131,100,95,53,5,3,0,489
POA6031,326,447,1188,1284,1064,613,120,5,0,5049,0,6,20,15,10,8,0,0,0,57,0,9,29,36,18,6,0,0,0,95,7,9,28,37,29,21,0,0,0,120,0,0,4,8,5,0,0,0,0,23,3,12,58,41,42,18,4,0,0,166,0,3,21,26,19,9,8,0,0,78,109,87,157,119,92,68,10,0,0,642,113,68,61,37,18,16,6,0,0,318,6,9,15,17,25,9,3,0,0,88,5,7,6,11,7,5,0,0,0,40,3,9,39,70,36,13,0,0,0,164,5,4,17,22,12,9,3,0,0,67,0,20,79,66,42,25,3,0,0,237,5,23,50,45,46,28,0,0,0,200,9,8,66,58,65,40,3,0,0,245,19,26,135,183,164,72,5,0,0,610,21,101,277,333,315,191,23,0,0,1256,14,12,19,19,5,9,5,0,0,76,16,35,83,44,50,23,4,0,0,254
POA6032,0,3,9,5,16,16,0,0,0,61,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,6,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6033,8,10,21,21,27,29,19,0,0,133,0,0,0,3,4,9,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,12,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,4,0,0,0,0,6,0,0,0,0,15,3,0,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
POA6034,33,81,361,234,142,63,19,0,0,943,0,0,3,0,0,0,0,0,0,6,0,5,14,4,0,3,0,0,0,23,0,0,7,3,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,7,10,5,8,5,0,0,0,39,0,0,3,3,5,0,0,0,0,12,15,14,41,20,24,12,0,0,0,120,24,15,14,4,3,3,0,0,0,71,0,0,3,5,6,0,0,0,0,20,0,0,4,3,0,0,0,0,0,7,0,0,15,13,5,0,0,0,0,34,0,3,9,4,0,0,0,0,0,15,0,3,6,9,9,4,0,0,0,31,0,3,7,10,10,0,0,0,0,33,0,3,18,9,8,0,0,0,0,46,0,4,39,40,20,9,0,0,0,115,0,40,82,68,52,22,8,0,0,278,0,0,3,4,4,0,0,0,0,12,0,3,26,7,10,5,0,0,0,50
POA6035,122,195,555,592,559,384,76,11,0,2485,0,0,4,7,9,5,0,0,0,34,0,3,20,31,10,6,0,0,0,75,0,0,10,11,14,3,0,0,0,52,0,0,6,0,8,3,0,0,0,19,0,4,23,24,18,8,4,0,0,82,0,5,10,8,16,8,3,0,0,47,30,28,52,56,56,40,6,0,0,277,62,28,33,36,21,17,3,0,0,205,0,6,14,6,7,10,0,0,0,43,0,0,0,0,0,0,0,0,0,4,3,4,10,16,12,4,0,0,0,50,0,0,8,10,8,4,0,0,0,32,0,6,25,29,21,19,3,0,0,97,4,6,16,31,25,11,0,0,0,90,0,10,21,21,24,24,8,0,0,98,9,10,58,96,93,36,7,0,0,314,11,27,119,136,129,105,22,0,0,546,3,0,4,14,13,6,0,0,0,43,8,9,45,26,22,12,0,0,0,117
POA6036,321,485,942,1022,1089,581,103,13,0,4549,0,0,10,17,6,0,0,0,0,31,0,14,27,24,22,8,0,0,0,99,10,4,26,19,26,9,0,0,0,99,0,3,6,14,6,4,0,0,0,34,3,17,33,30,36,12,0,0,0,138,0,8,11,17,16,8,3,0,0,60,105,105,117,102,117,83,11,0,0,640,161,74,57,35,33,15,3,0,0,389,3,6,11,14,12,6,0,0,0,54,3,3,6,4,7,4,0,0,0,25,5,13,26,38,43,20,5,0,0,148,0,3,14,17,21,10,3,0,0,71,5,14,47,63,47,25,3,0,0,204,4,15,41,39,40,28,8,0,0,165,0,11,37,68,73,31,8,0,0,231,8,35,104,145,173,74,9,0,0,556,25,99,219,269,300,182,35,0,0,1136,13,13,10,9,16,0,0,0,0,58,18,30,65,56,52,21,4,0,0,228
POA6037,27,62,173,168,225,168,33,5,0,860,0,0,8,4,0,0,0,0,0,13,0,6,9,5,12,5,0,0,0,32,0,0,0,3,6,0,0,0,0,16,0,0,5,0,0,3,0,0,0,6,0,0,3,6,9,3,0,0,0,24,0,0,3,5,3,6,0,0,0,18,8,14,15,28,20,18,0,0,0,109,9,4,9,9,10,0,0,0,0,53,0,0,3,3,4,4,0,0,0,11,0,0,5,0,0,0,0,0,0,3,0,6,4,0,6,4,0,0,0,12,0,0,3,0,0,3,0,0,0,16,0,0,14,7,9,5,5,0,0,41,0,5,7,5,8,5,0,0,0,26,0,0,5,3,7,6,0,0,0,26,0,5,10,23,31,21,8,0,0,97,4,12,24,44,48,33,5,0,0,168,0,0,0,0,0,0,0,0,0,7,5,7,11,4,3,7,0,0,0,39
POA6038,104,225,816,761,501,239,55,4,0,2698,0,0,6,3,0,0,0,0,0,8,0,3,24,15,13,3,0,0,0,61,0,3,17,7,9,0,0,0,0,37,0,0,8,5,8,0,0,0,0,24,4,4,34,22,14,3,0,0,0,77,0,4,22,7,10,11,0,0,0,48,41,53,92,53,59,37,0,0,0,337,64,39,36,26,12,11,0,0,0,195,0,0,5,7,9,0,0,0,0,28,0,0,3,3,0,0,0,0,0,12,3,4,37,31,21,7,0,0,0,104,0,5,4,12,3,4,0,0,0,25,0,12,42,26,29,6,0,0,0,114,7,11,34,29,22,14,0,0,0,117,0,9,52,41,24,9,4,0,0,142,12,26,99,108,80,38,10,0,0,367,8,47,198,184,168,78,11,0,0,681,3,0,9,9,5,4,0,0,0,36,9,14,55,32,17,12,0,0,0,145
POA6041,20,20,34,59,99,81,20,4,0,330,0,0,3,5,6,3,6,0,0,26,0,0,3,0,4,6,0,0,0,12,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,3,0,0,0,10,3,3,0,0,0,0,0,0,0,5,4,5,3,7,7,3,0,0,0,30,3,0,0,6,4,5,0,0,0,24,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,5,0,0,4,0,3,4,0,0,0,13,0,0,0,0,0,5,0,0,0,10,0,0,0,3,5,4,0,0,0,12,0,0,9,5,14,12,3,0,0,38,3,7,0,6,10,11,5,0,0,44,0,0,0,6,0,0,0,0,0,9,0,0,3,5,3,0,0,0,0,8
POA6042,0,0,0,0,3,4,8,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6043,3,4,9,0,15,12,6,0,0,48,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6044,14,18,54,47,69,65,25,4,0,289,0,11,40,8,8,4,3,0,0,77,0,0,0,0,0,4,0,0,0,18,0,0,0,4,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,4,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,4,0,3,0,4,4,0,0,22,3,0,4,9,6,9,0,6,0,30,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,4,5,4,0,0,13,0,0,3,0,0,3,0,0,0,5,0,0,3,0,0,0,0,0,0,8,0,0,0,3,10,5,0,0,0,15,0,0,3,3,11,7,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
POA6050,165,396,990,911,875,718,256,35,4,4356,0,0,0,5,0,0,5,0,0,4,0,6,58,54,23,14,0,0,0,157,10,10,12,20,20,17,4,0,0,82,0,0,7,11,13,4,0,0,0,39,3,8,33,23,19,13,3,0,0,107,4,8,8,13,9,9,5,0,0,48,57,86,74,50,40,32,15,0,0,361,109,86,78,27,25,6,4,0,0,336,0,0,11,9,13,14,0,0,0,51,0,3,13,12,8,10,4,0,0,54,4,6,29,38,46,22,4,0,0,142,0,15,8,21,14,19,6,0,0,93,5,41,159,142,105,47,33,0,0,537,0,8,29,28,21,18,7,0,0,108,0,6,64,79,76,60,9,0,0,296,14,45,100,103,137,111,41,0,0,547,3,80,238,169,146,150,50,0,0,843,13,32,26,21,25,20,4,0,0,143,8,18,40,25,16,16,7,0,0,135
